"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","class"
"x436122097","x1215210533269450752",2020-01-09 09:55:43,"shaftoflame","@mastauf @Botanygeek Nothing apart from enriching the already wealthy goes along with Brexit. I think we have an ‘interesting’ decade ahead of us.","Twitter for iPhone",125,"x1215077813285339137","x82934661","mastauf",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x82934661 x189658688","mastauf Botanygeek","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/208d28e57bdc12e9.json","Wales","Wales, United Kingdom","admin","United Kingdom","GB","NA NA","NA NA","-5.35340678071236 -2.64982707940341 -2.64982707940341 -5.35340678071236 51.3787780012005 51.3787780012005 53.4300939018827 53.4300939018827","https://twitter.com/shaftoflame/status/1215210533269450752","Roger","South Wales","Husband, Father, Keen (not successful) Organic grower. Views are entirely my OWN, liable to change and be contrary. Its not waste its Ura...",NA,FALSE,805,917,51,41783,68876,2011-12-13 20:29:43,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/436122097/1396218667","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1140285369566543872/GWo93DUU_normal.jpg","Wales"
"x589472005","x1217213570053742595",2020-01-14 22:35:04,"carl_millar88","‘We will stay in Europe’ is a wonderfully ironic line for a man who has a hard on for Brexit. #MUFC https://t.co/Am8DcSGWg5","Twitter for iPhone",99,NA,NA,NA,TRUE,FALSE,0,0,NA,NA,"MUFC",NA,"twitter.com/sistoney67/sta…","https://t.co/Am8DcSGWg5","https://twitter.com/sistoney67/status/1217212300060504064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","x1217212300060504064","Plans for training camp in Qatar/Dubai during next month’s winter break scrapped by @ManUtd due to security concerns. OGS: “There are things that worry me more than football. We were looking at the Middle East but that is definitely not going to happen. We will stay in Europe.”",2020-01-14 22:30:01,"Twitter for iPhone",164,20,"x274057120","sistoney67","Simon Stone",120827,1707,26385,"Manchester","Football Reporter for BBC Sport. Any opinions on here my own.",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/28679b23ed15b380.json","Belfast","Belfast, Northern Ireland","city","United Kingdom","GB","NA NA","NA NA","-6.0361161 -5.8207101 -5.8207101 -6.0361161 54.543241 54.543241 54.6484968 54.6484968","https://twitter.com/carl_millar88/status/1217213570053742595","Carl Millar","Belfast","",NA,FALSE,115,553,3,2772,2958,2012-05-24 22:19:18,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/589472005/1375438631","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1215080243096117250/S-R6nWVG_normal.jpg","Northern Ireland"
"x2727522383","x1217202144807473153",2020-01-14 21:49:40,"MaeveMeabhkerr","@JohnSul68517064 @maknazpy @jediknight1985 However was that just because we were f***ing up his Brexit bill, we don't know if he is an imperialist or not.","Twitter for Android",111,"x1217201481230757889","x2727522383","MaeveMeabhkerr",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x887313870234234880 x3056306368 x279600861","JohnSul68517064 maknazpy jediknight1985","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3b3f7f91b62a8591.json","Crumlin","Crumlin, Northern Ireland","city","United Kingdom","GB","NA NA","NA NA","-6.2308168 -6.2004719 -6.2004719 -6.2308168 54.6125401 54.6125401 54.6273197 54.6273197","https://twitter.com/MaeveMeabhkerr/status/1217202144807473153","Méabh Mhic Giolla Cheara","Ireland","Resident of the Twilight Zone AKA North East of Ireland.",NA,FALSE,257,257,0,10226,20972,2014-07-28 19:04:16,FALSE,NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1170127547713097728/SO1iJ8Oe_normal.jpg","Northern Ireland"
"x24882986","x1217162504230653958",2020-01-14 19:12:09,"Flomoll","Excellent article. Most perceptive take on whole Corbyn affair and explanation of Brexit Britain. Anyway, relax folks we are now run by BOD.  Alliance to Israel imperative if you’re Labour. https://t.co/GwSIEH4sR8","Twitter for iPhone",189,NA,NA,NA,TRUE,FALSE,0,0,NA,NA,NA,NA,"twitter.com/davidgraeber/s…","https://t.co/GwSIEH4sR8","https://twitter.com/davidgraeber/status/1216818312778264576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","x1216818312778264576","This pretty much sums up my views of the recent British election

https://t.co/ITqyb7nzo7",2020-01-13 20:24:27,"Echofon",1048,568,"x27288119","davidgraeber","David Graeber",100484,1601,78087,"London","I'm an anthropologist, sometimes I occupy things & such. I see anarchism as something you do not an identity so don't call me the anarchist anthropologist",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/28679b23ed15b380.json","Belfast","Belfast, Northern Ireland","city","United Kingdom","GB","NA NA","NA NA","-6.0361161 -5.8207101 -5.8207101 -6.0361161 54.543241 54.543241 54.6484968 54.6484968","https://twitter.com/Flomoll/status/1217162504230653958","Annie Mc Cartney","Belfast","Writer who spends too much time on Twitter.","https://t.co/mU8lXQMYTT",FALSE,2949,2253,63,227455,207460,2009-03-17 13:47:20,FALSE,"https://t.co/mU8lXQMYTT","http://anniemccartney.com",NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1490160750/Annie_-_colour_normal.JPG","Northern Ireland"
"x24882986","x1216814574609092609",2020-01-13 20:09:36,"Flomoll","Good for you. It really annoys me that the only two of our friends who voted Brexit have applied for and got Irish passports. https://t.co/QLzQzymkL9","Twitter for iPhone",125,NA,NA,NA,TRUE,FALSE,0,0,NA,NA,NA,NA,"twitter.com/tarotray/statu…","https://t.co/QLzQzymkL9","https://twitter.com/tarotray/status/1216685460464046080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","x1216685460464046080","Just received a letter, telling me my application to become Dutch citizen has been accepted. 
Induction ceremony will be 9 March (5 weeks later than they had said). 

So, should have Dutch passport, some time in March - free of UK Brexit madness - no longer a proud EuroBrit. :-(",2020-01-13 11:36:33,"TweetDeck",3652,398,"x62267616","tarotray","Ray Selby #FBPE #HaveDemocracy #ExtinctionR",2748,3153,12933,"Amsterdam","Opinionated emigrant British cynic: exposing/debunking  #corruptocracy & Fascism 

My tweets=my own. RTs/likes=no endorse of orig. tweeter's views.",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/28679b23ed15b380.json","Belfast","Belfast, Northern Ireland","city","United Kingdom","GB","NA NA","NA NA","-6.0361161 -5.8207101 -5.8207101 -6.0361161 54.543241 54.543241 54.6484968 54.6484968","https://twitter.com/Flomoll/status/1216814574609092609","Annie Mc Cartney","Belfast","Writer who spends too much time on Twitter.","https://t.co/mU8lXQMYTT",FALSE,2949,2253,63,227455,207460,2009-03-17 13:47:20,FALSE,"https://t.co/mU8lXQMYTT","http://anniemccartney.com",NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1490160750/Annie_-_colour_normal.JPG","Northern Ireland"
"x15217570","x1217156709526966273",2020-01-14 18:49:07,"Markhunt","Turns on TV. The Brits are still arguing about Big Ben 'bonging' on 'Brexit Day' or some shit. Turns off TV. Forever.","Twitter for Android",117,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/28679b23ed15b380.json","Belfast","Belfast, Northern Ireland","city","United Kingdom","GB","NA NA","NA NA","-6.0361161 -5.8207101 -5.8207101 -6.0361161 54.543241 54.543241 54.6484968 54.6484968","https://twitter.com/Markhunt/status/1217156709526966273","Mark Hunt","Belfast","Music, Irish history and politics, film, Japan. An occasional tweet about darts...",NA,FALSE,81,612,0,631,1186,2008-06-24 09:00:10,FALSE,NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1196911166217498624/0K5HX3Bl_normal.jpg","Northern Ireland"
"x836325838920507392","x1217151286359003136",2020-01-14 18:27:34,"heathersara66","BTEC Lv3 Business Students worked hard today in @bfastmet PBL suite, researching &amp; presenting on Businesses that trade in the EU and what impact BREXIT will have. https://t.co/ukxbjHbbca","Twitter for Android",166,NA,NA,NA,FALSE,FALSE,5,0,NA,NA,NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/EOQwo38XkAMdHp9.jpg","https://t.co/ukxbjHbbca","https://twitter.com/heathersara66/status/1217151286359003136/photo/1","photo","http://pbs.twimg.com/media/EOQwo38XkAMdHp9.jpg","https://t.co/ukxbjHbbca","https://twitter.com/heathersara66/status/1217151286359003136/photo/1",NA,"x243662156","bfastmet","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/78e9729ff12a648e.json","Northern Ireland","Northern Ireland, United Kingdom","admin","United Kingdom","GB","NA NA","NA NA","-8.19417899950185 -5.43284099988887 -5.43284099988887 -8.19417899950185 54.0227179827604 54.0227179827604 55.3116860009633 55.3116860009633","https://twitter.com/heathersara66/status/1217151286359003136","Heather Houston","","Wife, mother, daughter, teacher, learner. Views are my own.",NA,FALSE,104,148,1,372,825,2017-02-27 21:23:12,FALSE,NA,NA,NA,NA,NA,"http://pbs.twimg.com/profile_images/1189640354070433793/_J0VbZW-_normal.jpg","Northern Ireland"
"x125989791","x1217121259760377858",2020-01-14 16:28:16,"osheaf01","@paulfranks @DavidHenigUK Brexit is certainly a project immersed in wilful ignorance of the gravity model of trade.","Twitter for Android",89,"x1217102169813454851","x21661938","paulfranks",FALSE,FALSE,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x21661938 x2494186513","paulfranks DavidHenigUK","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/28679b23ed15b380.json","Belfast","Belfast, Northern Ireland","city","United Kingdom","GB","NA NA","NA NA","-6.0361161 -5.8207101 -5.8207101 -6.0361161 54.543241 54.543241 54.6484968 54.6484968","https://twitter.com/osheaf01/status/1217121259760377858","Fergal O'Shea <U+2744> #FBPE","Belfast, Northern Ireland","Corkman who's lived in Dublin, Cambridge and now Belfast. Relentlessly rational engineer who loves bridge and football.",NA,FALSE,948,1709,29,34883,47980,2010-03-24 14:02:15,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/125989791/1466877564","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/746764748163809280/gY01poEC_normal.jpg","Northern Ireland"
"x217168838","x1217111819988471809",2020-01-14 15:50:45,"BigSighZ400","@Channel4News I suppose it hasn't occurred to those Brexit party dicks that freedom of movement works in both directions. The non working class and working class that voted to leave Europe will still expect to go there on holidays to English pubs across the same Europe.","Twitter for Android",256,"x1217101105596977155","x14569869","Channel4News",FALSE,FALSE,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x14569869","Channel4News","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/642a64562817b3c5.json","Craigavon","Craigavon, Northern Ireland","city","United Kingdom","GB","NA NA","NA NA","-6.4030059 -6.3548885 -6.3548885 -6.4030059 54.43453 54.43453 54.4542961 54.4542961","https://twitter.com/BigSighZ400/status/1217111819988471809","Simon I Caulfield","Craigavon, Northern Ireland","Leeds Utd, Triathlon, Astronomy, Wine, not necessarily in the correct order.....",NA,FALSE,1087,3105,46,35994,28907,2010-11-18 19:36:42,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/217168838/1437327545","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1213549631214411777/7YfO5g7h_normal.jpg","Northern Ireland"
"x1525521108","x1217080164443676673",2020-01-14 13:44:58,"brianedoherty08","N. Ireland needs a functioning government
Ulster Bank survey suggests NI entered recession again last autumn.
Political stability and more funding from London will help restore public services but only a satisfactory Brexit deal can protect the economy https://t.co/WoHXP6kbaz","Twitter for Android",276,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,"ft.com/content/3f3754…","https://t.co/WoHXP6kbaz","https://www.ft.com/content/3f3754ac-3607-11ea-a6d3-9a26f8c3cba4?segmentid=acee4131-99c2-09d3-a635-873e61754ec6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/28679b23ed15b380.json","Belfast","Belfast, Northern Ireland","city","United Kingdom","GB","NA NA","NA NA","-6.0361161 -5.8207101 -5.8207101 -6.0361161 54.543241 54.543241 54.6484968 54.6484968","https://twitter.com/brianedoherty08/status/1217080164443676673","brian doherty","Belfast & the Glens of Antim","a career specialising in legal aspects of European Integration and an interest in farming and the countryside. 

Et velle, et perficere.",NA,FALSE,279,252,5,8056,3403,2013-06-17 18:30:08,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1525521108/1454591616","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/646667406522368001/4LKNHf0g_normal.jpg","Northern Ireland"
"x1525521108","x1217079071315759105",2020-01-14 13:40:37,"brianedoherty08","Lobby groups asked to return no-deal Brexit cash... https://t.co/XofVrAX3o9","Twitter for Android",75,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,"ft.com/content/6651d6…","https://t.co/XofVrAX3o9","https://www.ft.com/content/6651d65c-3166-11ea-9703-eea0cae3f0de?segmentid=acee4131-99c2-09d3-a635-873e61754ec6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/28679b23ed15b380.json","Belfast","Belfast, Northern Ireland","city","United Kingdom","GB","NA NA","NA NA","-6.0361161 -5.8207101 -5.8207101 -6.0361161 54.543241 54.543241 54.6484968 54.6484968","https://twitter.com/brianedoherty08/status/1217079071315759105","brian doherty","Belfast & the Glens of Antim","a career specialising in legal aspects of European Integration and an interest in farming and the countryside. 

Et velle, et perficere.",NA,FALSE,279,252,5,8056,3403,2013-06-17 18:30:08,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1525521108/1454591616","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/646667406522368001/4LKNHf0g_normal.jpg","Northern Ireland"
"x1525521108","x1217078412705255424",2020-01-14 13:38:00,"brianedoherty08","Boris Johnson now admits UK might not strike EU trade deal this year
Ms von der Leyen [had earlier] warned that the prospect of concluding a comprehensive deal with Britain in just 11 months after Brexit on January 31 was highly unlikely https://t.co/u8cRNslGtb","Twitter for Android",261,NA,NA,NA,FALSE,FALSE,0,1,NA,NA,NA,NA,"ft.com/content/37f78b…","https://t.co/u8cRNslGtb","https://www.ft.com/content/37f78b38-36b3-11ea-a6d3-9a26f8c3cba4?segmentid=acee4131-99c2-09d3-a635-873e61754ec6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/28679b23ed15b380.json","Belfast","Belfast, Northern Ireland","city","United Kingdom","GB","NA NA","NA NA","-6.0361161 -5.8207101 -5.8207101 -6.0361161 54.543241 54.543241 54.6484968 54.6484968","https://twitter.com/brianedoherty08/status/1217078412705255424","brian doherty","Belfast & the Glens of Antim","a career specialising in legal aspects of European Integration and an interest in farming and the countryside. 

Et velle, et perficere.",NA,FALSE,279,252,5,8056,3403,2013-06-17 18:30:08,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1525521108/1454591616","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/646667406522368001/4LKNHf0g_normal.jpg","Northern Ireland"
"x1525521108","x1217096624566099968",2020-01-14 14:50:22,"brianedoherty08","Clause 26 of the Withdrawal Bill: An exercise of constitutional impropiety?
The fact that the UK government will soon ‘get Brexit done’ does not free it from facing constitutional propriety, its duties under the Withdrawal Agreement and the EU rule of law
https://t.co/hSTqQyM4sj","Twitter for Android",279,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,"ukconstitutionallaw.org/2020/01/14/the…","https://t.co/hSTqQyM4sj","https://ukconstitutionallaw.org/2020/01/14/theodore-konstadinides-and-riccardo-sallustio-clause-26-of-the-european-union-withdrawal-agreement-bill-2019-20-an-exercise-of-constitutional-impropriety/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/28679b23ed15b380.json","Belfast","Belfast, Northern Ireland","city","United Kingdom","GB","NA NA","NA NA","-6.0361161 -5.8207101 -5.8207101 -6.0361161 54.543241 54.543241 54.6484968 54.6484968","https://twitter.com/brianedoherty08/status/1217096624566099968","brian doherty","Belfast & the Glens of Antim","a career specialising in legal aspects of European Integration and an interest in farming and the countryside. 

Et velle, et perficere.",NA,FALSE,279,252,5,8056,3403,2013-06-17 18:30:08,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1525521108/1454591616","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/646667406522368001/4LKNHf0g_normal.jpg","Northern Ireland"
"x1525521108","x1217075677754806277",2020-01-14 13:27:08,"brianedoherty08","NI: between a rock and a hard place after Brexit? 
That the UK can't guarantee free movement of goods [from GB to NI]- this being subject to internat. negotiation, indicates the acute insecurity facing businesses and consumers in Northern Ireland this year https://t.co/JlwsEQZF2w","Twitter for Android",280,NA,NA,NA,FALSE,FALSE,1,1,NA,NA,NA,NA,"irishtimes.com/opinion/northe…","https://t.co/JlwsEQZF2w","https://www.irishtimes.com/opinion/northern-ireland-may-find-itself-between-a-rock-and-a-hard-place-after-brexit-1.4137426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/28679b23ed15b380.json","Belfast","Belfast, Northern Ireland","city","United Kingdom","GB","NA NA","NA NA","-6.0361161 -5.8207101 -5.8207101 -6.0361161 54.543241 54.543241 54.6484968 54.6484968","https://twitter.com/brianedoherty08/status/1217075677754806277","brian doherty","Belfast & the Glens of Antim","a career specialising in legal aspects of European Integration and an interest in farming and the countryside. 

Et velle, et perficere.",NA,FALSE,279,252,5,8056,3403,2013-06-17 18:30:08,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1525521108/1454591616","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/646667406522368001/4LKNHf0g_normal.jpg","Northern Ireland"
"x1525521108","x1217038959320223745",2020-01-14 11:01:14,"brianedoherty08","Now Stormont is back, Northern Ireland has hope once again

""So far this future is full of nods of acknowledgement rather than signed and sealed guarantees from the British government, especially when it comes to managing the fallout of Brexit"" 

https://t.co/shQASgVxMj","Twitter for Android",270,NA,NA,NA,FALSE,FALSE,2,0,NA,NA,NA,NA,"theguardian.com/commentisfree/…","https://t.co/shQASgVxMj","https://www.theguardian.com/commentisfree/2020/jan/14/stormont-northern-ireland-hope-dup-sinn-fein?CMP=Share_AndroidApp_Tweet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/28679b23ed15b380.json","Belfast","Belfast, Northern Ireland","city","United Kingdom","GB","NA NA","NA NA","-6.0361161 -5.8207101 -5.8207101 -6.0361161 54.543241 54.543241 54.6484968 54.6484968","https://twitter.com/brianedoherty08/status/1217038959320223745","brian doherty","Belfast & the Glens of Antim","a career specialising in legal aspects of European Integration and an interest in farming and the countryside. 

Et velle, et perficere.",NA,FALSE,279,252,5,8056,3403,2013-06-17 18:30:08,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1525521108/1454591616","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/646667406522368001/4LKNHf0g_normal.jpg","Northern Ireland"
"x53088902","x1216758665371365377",2020-01-13 16:27:26,"Conor1971","@claonadh15 @sinnfeinireland @MaryLouMcDonald MPs do NOT care about the north. Brexit showed that. They would gladly give it back today if they could. SF (or SDLP, DUP, UUP,Alliance) have no influence there.","Twitter for iPhone",161,"x1216754733379178498","x321480096","claonadh15",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x321480096 x22628924 x148872468","claonadh15 sinnfeinireland MaryLouMcDonald","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/7cbf5f39e7a8b56b.json","Dunmurry","Dunmurry, Northern Ireland","city","United Kingdom","GB","NA NA","NA NA","-6.0542677 -5.9951373 -5.9951373 -6.0542677 54.5312757 54.5312757 54.5721965 54.5721965","https://twitter.com/Conor1971/status/1216758665371365377","Sam “Ace” Rothstein  <U+0001F1EA><U+0001F1FA>","Belfast, Ireland","Don't underestimate me; I know more than I say, think more than I speak, & notice more than you realise.",NA,FALSE,981,2081,3,13083,14757,2009-07-02 15:13:12,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/53088902/1575831530","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1182568264175628289/SrPTUxrD_normal.jpg","Northern Ireland"
"x53088902","x1217076915921719296",2020-01-14 13:32:03,"Conor1971","@SustransNI @SineadBradleySD @NicholaMallon @BBCgmu @deptinfra Will it stop Brexit though?","Twitter for iPhone",27,"x1217032376762687488","x873690997","SustransNI",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x873690997 x2842541319 x119017757 x429016564 x4871820615","SustransNI SineadBradleySD NicholaMallon BBCgmu deptinfra","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/7cbf5f39e7a8b56b.json","Dunmurry","Dunmurry, Northern Ireland","city","United Kingdom","GB","NA NA","NA NA","-6.0542677 -5.9951373 -5.9951373 -6.0542677 54.5312757 54.5312757 54.5721965 54.5721965","https://twitter.com/Conor1971/status/1217076915921719296","Sam “Ace” Rothstein  <U+0001F1EA><U+0001F1FA>","Belfast, Ireland","Don't underestimate me; I know more than I say, think more than I speak, & notice more than you realise.",NA,FALSE,981,2081,3,13083,14757,2009-07-02 15:13:12,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/53088902/1575831530","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1182568264175628289/SrPTUxrD_normal.jpg","Northern Ireland"
"x422072157","x1217072741402148867",2020-01-14 13:15:28,"tinajaneb33","One of the reasons for the whole Harry and Meghan noise is to distract from what is not being done re Brexit. https://t.co/jvGsivOgSg","Twitter for Android",109,NA,NA,NA,TRUE,FALSE,1,1,NA,NA,NA,NA,"twitter.com/boulezian/stat…","https://t.co/jvGsivOgSg","https://twitter.com/boulezian/status/1217030235021094912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","x1217030235021094912","Had a medical appointment this morning. Was told the EHIC would no longer be valid for UK citizens after 31 January. It’s happening. And it is frankly very frightening.",2020-01-14 10:26:34,"Twitter for iPhone",1286,796,"x27687745","boulezian","Mark Berry",6054,2683,119907,"Berlin, Germany","Historian, musicologist, socialist, European, abhorrer of Johnson, resistier of fascism. Recently published: 'Arnold Schoenberg' (Reaktion).",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/28679b23ed15b380.json","Belfast","Belfast, Northern Ireland","city","United Kingdom","GB","NA NA","NA NA","-6.0361161 -5.8207101 -5.8207101 -6.0361161 54.543241 54.543241 54.6484968 54.6484968","https://twitter.com/tinajaneb33/status/1217072741402148867","Christine Best","Belfast, N Ireland","Trained as a geneticist: loves and fears technology:addicted to audiobooks, running, travel, cheap wine and the internet",NA,FALSE,1018,1791,34,41260,4412,2011-11-26 19:31:00,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/422072157/1415494377","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3384815452/bb35af3d9be12b46cb8485cb6177ec02_normal.jpeg","Northern Ireland"
