text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,i,long,lat,from,to,party_area
RT @fedupofnumpties: Hi unionist #remainers in Scotland. just wondering if your protest vote to try &amp; stop #Brexit was worth it?  Was this…,FALSE,0,NA,09/01/2020 18:31,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",jungman0073,4,TRUE,FALSE,NA,NA,2,55.1925713,-3.688306404,09/01/2020,10/01/2020,Conservative
Hi unionist #remainers in Scotland. just wondering if your protest vote to try &amp; stop #Brexit was worth it?  Was th… https://t.co/xDPknocUnI,FALSE,28,NA,09/01/2020 18:24,TRUE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",fedupofnumpties,4,FALSE,FALSE,NA,NA,2,55.1925713,-3.688306404,09/01/2020,10/01/2020,Conservative
This #Mexit will be worse than #Brexit,FALSE,0,NA,09/01/2020 23:51,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",baz86316,0,FALSE,FALSE,NA,NA,2,52.95321729,-2.386208366,09/01/2020,10/01/2020,Conservative
I just clicked on a hashtag about the #Brexit bill passing and was disappointed that it didn't take me to an articl… https://t.co/tlBSbxPB0k,FALSE,0,NA,09/01/2020 21:24,TRUE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",BeansAndBourbon,0,FALSE,FALSE,NA,NA,2,52.95321729,-2.386208366,09/01/2020,10/01/2020,Conservative
RT @SianDavidson_: Great news that the #Brexit bill has passed through the House of Commons today and is now on to the House of Lords. Not…,FALSE,0,NA,09/01/2020 17:47,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",SAH_Rowan,3,TRUE,FALSE,NA,NA,2,52.95321729,-2.386208366,09/01/2020,10/01/2020,Conservative
RT @SianDavidson_: Great news that the #Brexit bill has passed through the House of Commons today and is now on to the House of Lords. Not…,FALSE,0,NA,09/01/2020 17:44,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",mustbecwaced,3,TRUE,FALSE,NA,NA,2,52.95321729,-2.386208366,09/01/2020,10/01/2020,Conservative
Finally...... #Brexit #GreatBritain #byebyeeu <U+0001F1EC><U+0001F1E7><U+0001F3F4><U+000E0067><U+000E0062><U+000E0065><U+000E006E><U+000E0067><U+000E007F><U+0001F3F4><U+000E0067><U+000E0062><U+000E0073><U+000E0063><U+000E0074><U+000E007F><U+0001F3F4><U+000E0067><U+000E0062><U+000E0077><U+000E006C><U+000E0073><U+000E007F> https://t.co/9vUewwIF1M,FALSE,1,NA,09/01/2020 17:41,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Andy81Kerr,0,FALSE,FALSE,NA,NA,2,52.95321729,-2.386208366,09/01/2020,10/01/2020,Conservative
Great news that the #Brexit bill has passed through the House of Commons today and is now on to the House of Lords.… https://t.co/s4yk3hH2cZ,FALSE,3,NA,09/01/2020 17:38,TRUE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",SianDavidson_,3,FALSE,FALSE,NA,NA,2,52.95321729,-2.386208366,09/01/2020,10/01/2020,Conservative
"It’s official! <U+0001F37E><U+0001F37E><U+0001F37E>

@HouseofCommons has passed the #WithdrawalAgreement Bill. #Brexit is happening and we will be o… https://t.co/Rr7YpRdgjh",FALSE,9,NA,09/01/2020 17:36,TRUE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",SamanthaSmiMYP,1,FALSE,FALSE,NA,NA,2,52.95321729,-2.386208366,09/01/2020,10/01/2020,Conservative
"@PhilipPullman What are you talking about? None of the press have EVER attacked the duchess for her colour, not eve… https://t.co/mq0YTraJsj",FALSE,2,PhilipPullman,09/01/2020 12:08,TRUE,1.22E+18,1.22E+18,2176527421,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",John_Bull_GB,1,FALSE,FALSE,NA,NA,2,52.95321729,-2.386208366,09/01/2020,10/01/2020,Conservative
So we get over #Brexit now we gotta do #Megxit ! <U+0001F602>,FALSE,1,NA,09/01/2020 09:06,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",sharkylammas,0,FALSE,FALSE,NA,NA,2,52.95321729,-2.386208366,09/01/2020,10/01/2020,Conservative
Reading through the @HouseofCommons tweets and seeing what this Tory government is willing to throw away is so depressing! #Brexit,FALSE,0,NA,09/01/2020 08:38,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",chrissiekat,0,FALSE,FALSE,NA,NA,2,52.95321729,-2.386208366,09/01/2020,10/01/2020,Conservative
Appreciate #PrinceHarry’s announcement is huge but how is this not being reported everywhere?! #Brexit… https://t.co/SK6JAVVvyi,FALSE,0,NA,09/01/2020 08:30,TRUE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",chrissiekat,0,FALSE,FALSE,NA,NA,2,52.95321729,-2.386208366,09/01/2020,10/01/2020,Conservative
"@MMcminty @vonderleyen Wrong, the majority voted too leave. It was called #Brexit",FALSE,0,MMcminty,09/01/2020 00:09,FALSE,1.21E+18,1.22E+18,1.07E+18,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Page85John,0,FALSE,FALSE,NA,NA,2,52.95321729,-2.386208366,09/01/2020,10/01/2020,Conservative
"Don't miss our event: #EnvironmentBill: '#Environmental #Governance after #Brexit', where IEMA's @mbaxteriema will… https://t.co/8ZIkHRcFL4",FALSE,1,NA,09/01/2020 13:59,TRUE,NA,1.22E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",iemanet,0,FALSE,FALSE,NA,NA,2,53.22525912,-0.495118436,09/01/2020,10/01/2020,Conservative
@manorsteps @CarolineLucas @Conservatives @TheGreenParty Would #CarolineLucas be happier if we just handed over dec… https://t.co/DV4ML7yIvX,FALSE,1,manorsteps,09/01/2020 09:47,TRUE,1.22E+18,1.22E+18,9.36E+17,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",PrivateParts16,0,FALSE,FALSE,NA,NA,2,53.22525912,-0.495118436,09/01/2020,10/01/2020,Conservative
"Brexit: What Comes Next?

An article by https://t.co/X9U8zA4Zlu

https://t.co/Ltq7RyYnTh

#Lincoln #MortgageAdvice… https://t.co/UYZzkRJ8Jw",FALSE,0,NA,09/01/2020 09:28,TRUE,NA,1.22E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",lincolnmoneyman,0,FALSE,FALSE,NA,NA,2,53.22525912,-0.495118436,09/01/2020,10/01/2020,Conservative
UK accused of 'behaving like cowboys' over EU database copying https://t.co/dYkzHC6xJb | @JenniferMerode on the… https://t.co/hB4q4RkptJ,FALSE,0,owenboswarva,09/01/2020 17:16,TRUE,1.16E+18,1.22E+18,304572237,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",owenboswarva,0,FALSE,FALSE,NA,NA,2,52.65997018,-0.126594761,09/01/2020,10/01/2020,Conservative
"RT @sabbygill7: The uncertainty around #brexit is spurring investment in the manufacturing industry, but how will they adapt for the 4th in…",FALSE,0,NA,09/01/2020 20:37,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",AgnesMullerSage,3,TRUE,FALSE,NA,NA,2,51.06688679,-0.842847976,09/01/2020,10/01/2020,Conservative
"RT @sabbygill7: The uncertainty around #brexit is spurring investment in the manufacturing industry, but how will they adapt for the 4th in…",FALSE,0,NA,09/01/2020 20:30,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",sagechristucker,3,TRUE,FALSE,NA,NA,2,51.06688679,-0.842847976,09/01/2020,10/01/2020,Conservative
More #Brexit reality...and it's not good news for UK Services. https://t.co/hoASKzXTAu,FALSE,0,NA,09/01/2020 19:13,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",stevenphillips7,0,FALSE,FALSE,NA,NA,2,51.06688679,-0.842847976,09/01/2020,10/01/2020,Conservative
"RT @sabbygill7: The uncertainty around #brexit is spurring investment in the manufacturing industry, but how will they adapt for the 4th in…",FALSE,0,NA,09/01/2020 16:49,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",andyrickeard71,3,TRUE,FALSE,NA,NA,2,51.06688679,-0.842847976,09/01/2020,10/01/2020,Conservative
"The uncertainty around #brexit is spurring investment in the manufacturing industry, but how will they adapt for th… https://t.co/k6nzIcwAPl",FALSE,11,NA,09/01/2020 12:44,TRUE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",sabbygill7,3,FALSE,FALSE,NA,NA,2,51.06688679,-0.842847976,09/01/2020,10/01/2020,Conservative
"A dose of #Brexit reality from @DavidHenigUK <U+0001F447>
Meanwhile the Johnson Government (under ERG control) still refuses t… https://t.co/g2lVgXvAhg",FALSE,1,NA,09/01/2020 08:59,TRUE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",stevenphillips7,0,FALSE,FALSE,NA,NA,2,51.06688679,-0.842847976,09/01/2020,10/01/2020,Conservative
Fuckers. #Brexit https://t.co/5poP1J6qwL,FALSE,2,NA,09/01/2020 07:09,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",spaceagefilms,0,FALSE,FALSE,NA,NA,2,51.06688679,-0.842847976,09/01/2020,10/01/2020,Conservative
"@geor97 @powell_desmond Yep, #Brexit Geor.

#GetBrexitDone @BorisJohnson",FALSE,2,geor97,09/01/2020 23:42,FALSE,1.22E+18,1.22E+18,72928651,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",GentlemanGeorge,0,FALSE,FALSE,NA,NA,2,51.10477393,0.358450806,09/01/2020,10/01/2020,Conservative
Oh it’s all gone quiet over there....#Brexit https://t.co/fVHESij6eF,FALSE,0,NA,09/01/2020 22:31,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",RichardJarret20,0,FALSE,FALSE,NA,NA,2,51.10477393,0.358450806,09/01/2020,10/01/2020,Conservative
"How very childish - #Brexit bill became law &amp; @itvnews faded out sound as deputy speaker said “the ayes have it.”
T… https://t.co/vysFcVv6RX",FALSE,0,NA,09/01/2020 22:28,TRUE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",RichardJarret20,0,FALSE,FALSE,NA,NA,2,51.10477393,0.358450806,09/01/2020,10/01/2020,Conservative
"@DrBob_Drop @BethRigby @BorisJohnson Without which #Brexit would have been in question Bob, looking good don't you… https://t.co/NLKU6kVccK",FALSE,0,DrBob_Drop,09/01/2020 22:17,TRUE,1.22E+18,1.22E+18,1.14E+18,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",GentlemanGeorge,0,FALSE,FALSE,NA,NA,2,51.10477393,0.358450806,09/01/2020,10/01/2020,Conservative
"RT @GentlemanGeorge: @BethRigby Knife edge, @BorisJohnson 80 seat majority is no knife edge Beth.

#Brexit here we come.",FALSE,0,NA,09/01/2020 22:07,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",YorkshireIFA,1,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,09/01/2020,10/01/2020,Conservative
"@BethRigby Knife edge, @BorisJohnson 80 seat majority is no knife edge Beth.

#Brexit here we come.",FALSE,3,BethRigby,09/01/2020 22:06,FALSE,1.22E+18,1.22E+18,19902709,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",GentlemanGeorge,1,FALSE,FALSE,NA,NA,2,51.10477393,0.358450806,09/01/2020,10/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,09/01/2020 17:11,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",SHBarone,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,09/01/2020,10/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,09/01/2020 13:11,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",JamesMacCleary,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,09/01/2020,10/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,09/01/2020 12:11,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DeeKyte1,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,09/01/2020,10/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,09/01/2020 10:12,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",martin_dickson,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,09/01/2020,10/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,09/01/2020 09:14,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",markstraffellis,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,09/01/2020,10/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,09/01/2020 08:43,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",tuftoncroft,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,09/01/2020,10/01/2020,Conservative
#Brexit #CliveLewis just got to understand echo chambers but now got to learn dog whistle politics. Leave voter = r… https://t.co/S9k8mtusKw,FALSE,0,NA,09/01/2020 08:36,TRUE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",nigel070755,0,FALSE,FALSE,NA,NA,2,51.10477393,0.358450806,09/01/2020,10/01/2020,Conservative
@ChrisGrose2 @dahontr3 @RyeRotary @marshlinktrains @1066shrimprail @SallyAnn1066 @RAYCHAPMAN1066 @Davebookless We blame #Brexit,FALSE,0,ChrisGrose2,09/01/2020 08:18,FALSE,1.22E+18,1.22E+18,460531548,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",CrowboroughCave,0,FALSE,FALSE,NA,NA,2,51.10477393,0.358450806,09/01/2020,10/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,09/01/2020 07:23,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",margarance,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,09/01/2020,10/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,09/01/2020 07:22,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",curiocat13,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,09/01/2020,10/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,09/01/2020 07:20,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",acyorke,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,09/01/2020,10/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,09/01/2020 06:24,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",winssmith1984,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,09/01/2020,10/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,09/01/2020 06:17,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",BjornRusthall,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,09/01/2020,10/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,09/01/2020 06:14,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",SpanishDan1,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,09/01/2020,10/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,09/01/2020 06:10,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",ChrisRaple,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,09/01/2020,10/01/2020,Conservative
RT @BenChapelard: Last night @GregClarkMP voted 3 times against amendments to safeguard the rights of EU citizens living in #TunbridgeWells…,FALSE,0,NA,09/01/2020 00:07,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",CAdamMartin,27,TRUE,FALSE,NA,NA,2,51.10477393,0.358450806,09/01/2020,10/01/2020,Conservative
"@VotePursglove You and I both know that a managed, orderly #Brexit will not be achieved by the 31st January. There… https://t.co/tI5PzPTb1Q",FALSE,4,VotePursglove,09/01/2020 18:25,TRUE,1.22E+18,1.22E+18,1418358025,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",anfieldbhoy,0,FALSE,FALSE,NA,NA,2,52.36121293,-0.727037827,09/01/2020,10/01/2020,Conservative
"As we move on to a new and brighter future the EU Cartel panics over #Brexit 
https://t.co/5GwArC6U0s",FALSE,0,NA,09/01/2020 18:17,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",roddytherobot,0,FALSE,FALSE,NA,NA,2,52.36121293,-0.727037827,09/01/2020,10/01/2020,Conservative
"#Brexit WA Act, now voting on 3rd reading. Labour will vote against Leaving. Result 330 for Brexit / 231 against Br… https://t.co/l7iWUKyoz8",FALSE,1,NA,09/01/2020 17:28,TRUE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",roddytherobot,0,FALSE,FALSE,NA,NA,2,52.36121293,-0.727037827,09/01/2020,10/01/2020,Conservative
"Waiting for results of #Brexit WA 3rd reading. Gov benches quite full, Labour not so much!",FALSE,0,NA,09/01/2020 17:27,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",roddytherobot,0,FALSE,FALSE,NA,NA,2,52.36121293,-0.727037827,09/01/2020,10/01/2020,Conservative
"#Brexit
The war of attrition is over, as rebellious windbags like Dominic Grieve have been replaced with scores of… https://t.co/9NsunCfWks",FALSE,0,NA,09/01/2020 17:26,TRUE,NA,1.22E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",gilchristdm,0,FALSE,FALSE,NA,NA,2,52.36121293,-0.727037827,09/01/2020,10/01/2020,Conservative
#Brexit WA Act SNP amendment fails 62 to 329 (Labour abstained) Now voting on 3rd reading,FALSE,0,NA,09/01/2020 17:12,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",roddytherobot,0,FALSE,FALSE,NA,NA,2,52.36121293,-0.727037827,09/01/2020,10/01/2020,Conservative
Corby info: just heard on BBC Parly channel. Voting on #Brexit WA bill 3rd reading today. @VotePursglove one of the… https://t.co/fVVKG1LmS5,FALSE,0,NA,09/01/2020 16:59,TRUE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",roddytherobot,0,FALSE,FALSE,NA,NA,2,52.36121293,-0.727037827,09/01/2020,10/01/2020,Conservative
"Labour Shadow Brexit Minister just announced they would be voting against the #Brexit bill.
How many elections does… https://t.co/8vISeO0no6",FALSE,0,NA,09/01/2020 16:43,TRUE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",roddytherobot,0,FALSE,FALSE,NA,NA,2,52.36121293,-0.727037827,09/01/2020,10/01/2020,Conservative
RT @KreativeBunting: #UnionJack #UK polythene #bunting #clearance #sale - just £3.25 per length. Order today before they are gone! Ideal fo…,FALSE,0,NA,09/01/2020 15:56,FALSE,NA,1.22E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",shirleymarriot1,2,TRUE,FALSE,NA,NA,2,52.36121293,-0.727037827,09/01/2020,10/01/2020,Conservative
RT @KreativeBunting: #UnionJack #UK polythene #bunting #clearance #sale - just £3.25 per length. Order today before they are gone! Ideal fo…,FALSE,0,NA,09/01/2020 15:27,FALSE,NA,1.22E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",paulharrymassey,2,TRUE,FALSE,NA,NA,2,52.36121293,-0.727037827,09/01/2020,10/01/2020,Conservative
