text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,i,long,lat,from,to,party_area
"RT @amnediel: Always great to do the weekly shop. Remember I told you about life <U+0001F3EA>. 

Stay sharp lads #brexit #baller @ Anlaby https://t.co…",FALSE,0,NA,07/01/2020 15:35,FALSE,NA,1.21457E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",theshibuilauren,10,TRUE,FALSE,NA,NA,1,53.76443553,-0.328889706,07/01/2020,08/01/2020,Labour
"RT @amnediel: Always great to do the weekly shop. Remember I told you about life <U+0001F3EA>. 

Stay sharp lads #brexit #baller @ Anlaby https://t.co…",FALSE,0,NA,07/01/2020 15:34,FALSE,NA,1.21457E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",musicmoneyrap,10,TRUE,FALSE,NA,NA,1,53.76443553,-0.328889706,07/01/2020,08/01/2020,Labour
"RT @amnediel: Always great to do the weekly shop. Remember I told you about life <U+0001F3EA>. 

Stay sharp lads #brexit #baller @ Anlaby https://t.co…",FALSE,0,NA,07/01/2020 15:34,FALSE,NA,1.21457E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",musicmoneypr,10,TRUE,FALSE,NA,NA,1,53.76443553,-0.328889706,07/01/2020,08/01/2020,Labour
"RT @amnediel: Always great to do the weekly shop. Remember I told you about life <U+0001F3EA>. 

Stay sharp lads #brexit #baller @ Anlaby https://t.co…",FALSE,0,NA,07/01/2020 15:34,FALSE,NA,1.21457E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",moneymusicrap,10,TRUE,FALSE,NA,NA,1,53.76443553,-0.328889706,07/01/2020,08/01/2020,Labour
"RT @amnediel: Always great to do the weekly shop. Remember I told you about life <U+0001F3EA>. 

Stay sharp lads #brexit #baller @ Anlaby https://t.co…",FALSE,0,NA,07/01/2020 15:34,FALSE,NA,1.21457E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",HottestArtwork,10,TRUE,FALSE,NA,NA,1,53.76443553,-0.328889706,07/01/2020,08/01/2020,Labour
"RT @amnediel: Always great to do the weekly shop. Remember I told you about life <U+0001F3EA>. 

Stay sharp lads #brexit #baller @ Anlaby https://t.co…",FALSE,0,NA,07/01/2020 15:33,FALSE,NA,1.21457E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",cocodiamondz1,10,TRUE,FALSE,NA,NA,1,53.76443553,-0.328889706,07/01/2020,08/01/2020,Labour
"Always great to do the weekly shop. Remember I told you about life <U+0001F3EA>. 

Stay sharp lads #brexit #baller @ Anlaby https://t.co/wIkrwEFq6u",FALSE,2,NA,07/01/2020 15:18,FALSE,NA,1.21457E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",amnediel,10,FALSE,FALSE,NA,NA,1,53.76443553,-0.328889706,07/01/2020,08/01/2020,Labour
"@BenPBradshaw @Keir_Starmer @Keir_Starmer might be able to bring untrusted @UKLabour back to the centre ground, but… https://t.co/sLlHLTWZVj",FALSE,0,BenPBradshaw,07/01/2020 16:17,TRUE,1.21456E+18,1.21458E+18,24211594,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",votejonathan,0,FALSE,FALSE,NA,NA,1,51.56327412,-3.282243426,07/01/2020,08/01/2020,Labour
@The_TrueProject @BBCNormanS @BBCPolitics @RLong_Bailey Kate was never leadership material. I like @lisanandy . At… https://t.co/pvcwZTtD0S,FALSE,1,The_TrueProject,07/01/2020 11:13,TRUE,1.21448E+18,1.21451E+18,7.73838E+17,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",official_neil45,0,FALSE,FALSE,NA,NA,2,52.3539556,-2.930794039,07/01/2020,08/01/2020,Conservative
@BBCNormanS @BBCPolitics @RLong_Bailey Imho #LabourLeadershipElection candidates must accept #Brexit isa fact. 2 de… https://t.co/r95Fw6StFz,FALSE,1,BBCNormanS,07/01/2020 08:34,TRUE,1.21446E+18,1.21447E+18,106118793,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",official_neil45,0,FALSE,FALSE,NA,NA,2,52.3539556,-2.930794039,07/01/2020,08/01/2020,Conservative
"@MigrationWatch \The voice of 30million\"" yet all of their stats are wrong (incl. in this tweet) &amp; they are the wors… https://t.co/5S2oFcFC43""",FALSE,0,MigrationWatch,07/01/2020 21:20,TRUE,1.21458E+18,1.21466E+18,49641432,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",timtheluddite,0,FALSE,FALSE,NA,NA,2,51.79906139,-2.114644426,07/01/2020,08/01/2020,Conservative
We have not healed the rifts and unlikely we ever will.We have agreed not to discuss when we see each other.Its a m… https://t.co/m5D2Ene0am,FALSE,0,NA,07/01/2020 14:21,TRUE,NA,1.21455E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DTRenney,0,FALSE,FALSE,NA,NA,2,51.79906139,-2.114644426,07/01/2020,08/01/2020,Conservative
This surely is worthy of #media coverage? When you think how Farage's one-man #Brexit Party basked in such media sp… https://t.co/3WVg9ZZfYo,FALSE,1,NA,07/01/2020 14:14,TRUE,NA,1.21455E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",GeoffBrewer,0,FALSE,FALSE,NA,NA,2,51.79906139,-2.114644426,07/01/2020,08/01/2020,Conservative
"RT @GlosCityPolice: A fantastic visit to the Soup Kitchen today. 
Topics of conversations inc:
- #Brexit
- #ClimateChange
- #Politics
Among…",FALSE,0,NA,07/01/2020 14:00,FALSE,NA,1.21455E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Agger,1,TRUE,FALSE,NA,NA,2,51.79906139,-2.114644426,07/01/2020,08/01/2020,Conservative
"A fantastic visit to the Soup Kitchen today. 
Topics of conversations inc:
- #Brexit
- #ClimateChange
- #Politics
A… https://t.co/H6HChuwqFN",FALSE,3,GlosCityPolice,07/01/2020 12:36,TRUE,1.2145E+18,1.21453E+18,592634481,"<a href=\http://crowdcontrolhq.com/\"" rel=\""nofollow\"">CrowdControlHQ</a>""",GlosCityPolice,1,FALSE,FALSE,NA,NA,2,51.79906139,-2.114644426,07/01/2020,08/01/2020,Conservative
It’s great seeing how many Remoaners are still suffering everyday. They just can’t accept they lost and it’s wonder… https://t.co/8xZFQGQ7Nv,FALSE,0,NA,07/01/2020 07:15,TRUE,NA,1.21445E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",theshadymclone,0,FALSE,FALSE,NA,NA,2,51.79906139,-2.114644426,07/01/2020,08/01/2020,Conservative
@JonWorcesterMan Hang on @BorisJohnson ... people voted for #Brexit to stop free movement of people. Why are you to… https://t.co/Ty1o4BZhvb,FALSE,1,JonWorcesterMan,07/01/2020 18:59,TRUE,1.21432E+18,1.21462E+18,8.16239E+17,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Theredcatcher,0,FALSE,FALSE,NA,NA,2,52.95321729,-2.386208366,07/01/2020,08/01/2020,Conservative
"But countries will be queueing up to agree trade deals on the terms we want <U+0001F643><U+0001F643><U+0001F643> #Brexit

https://t.co/xKWvDY3gzd",FALSE,0,NA,07/01/2020 14:51,FALSE,NA,1.21456E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",JoeCosbyCrewe,0,FALSE,FALSE,NA,NA,2,52.95321729,-2.386208366,07/01/2020,08/01/2020,Conservative
RT @antmayer74: A letter shows no-deal #Brexit planning will stop immediately even though Boris Johnson suggested it wouldn't if his party…,FALSE,0,NA,07/01/2020 08:12,FALSE,NA,1.21446E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",antmayer74,1,TRUE,FALSE,NA,NA,2,52.95321729,-2.386208366,07/01/2020,08/01/2020,Conservative
"Parliament back today..
#Brexit...Time to get it done...unstoppable <U+0001F44D><U+0001F44F><U+0001F44F><U+0001F44F><U+0001F44F><U+0001F44F>",FALSE,15,NA,07/01/2020 06:51,FALSE,NA,1.21444E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",AlanGeraldWard2,2,FALSE,FALSE,NA,NA,2,52.95321729,-2.386208366,07/01/2020,08/01/2020,Conservative
"I’m outta here....
#brexit #shitholeuk https://t.co/yaHY1WhNod",FALSE,0,NA,07/01/2020 23:18,FALSE,NA,1.21469E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",TavulliaWez,0,FALSE,FALSE,NA,NA,2,53.22525912,-0.495118436,07/01/2020,08/01/2020,Conservative
Completely expected but disappointing nonetheless. #Newsnight #EUCitizens #Brexit https://t.co/fBq4BnSjhY,FALSE,2,NA,07/01/2020 22:43,FALSE,NA,1.21468E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",matti_colley,1,FALSE,FALSE,NA,NA,2,53.22525912,-0.495118436,07/01/2020,08/01/2020,Conservative
"Ooooh ....

Uk personnel only 

#topical

#brexit
#SilentWitness https://t.co/7rHnrCriYX",FALSE,0,NA,07/01/2020 21:08,FALSE,NA,1.21466E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",KirkVirgil,0,FALSE,FALSE,NA,NA,2,53.22525912,-0.495118436,07/01/2020,08/01/2020,Conservative
"\Downing Street is planning events to mark the moment the UK leaves the European Union  after nearly 47 years – wit… https://t.co/ck9ezdk60J""",FALSE,0,NA,07/01/2020 14:33,TRUE,NA,1.21456E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",matti_colley,0,FALSE,FALSE,NA,NA,2,53.22525912,-0.495118436,07/01/2020,08/01/2020,Conservative
RT @stu_pot_1: #PoliticsLive #bigben the SNP claiming that the chiming of Big Ben at 11 on the 31st and the notion of a party being divisiv…,FALSE,0,NA,07/01/2020 17:01,FALSE,NA,1.21459E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CraigBravo2,6,TRUE,FALSE,NA,NA,2,52.7004218,-1.597541,07/01/2020,08/01/2020,Conservative
@SDD44626696 I'm clearly not arguing that ALL imports from outside the EU are tariff free (I even gave you explicit… https://t.co/cZMdCqIvjB,FALSE,0,SDD44626696,07/01/2020 16:49,TRUE,1.21459E+18,1.21459E+18,1.1692E+18,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",MattAdkin,0,FALSE,FALSE,NA,NA,2,52.7004218,-1.597541,07/01/2020,08/01/2020,Conservative
RT @stu_pot_1: #PoliticsLive #bigben the SNP claiming that the chiming of Big Ben at 11 on the 31st and the notion of a party being divisiv…,FALSE,0,NA,07/01/2020 16:07,FALSE,NA,1.21458E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Gazzard101,6,TRUE,FALSE,NA,NA,2,52.7004218,-1.597541,07/01/2020,08/01/2020,Conservative
RT @stu_pot_1: #PoliticsLive #bigben the SNP claiming that the chiming of Big Ben at 11 on the 31st and the notion of a party being divisiv…,FALSE,0,NA,07/01/2020 16:06,FALSE,NA,1.21458E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",brifothergill,6,TRUE,FALSE,NA,NA,2,52.7004218,-1.597541,07/01/2020,08/01/2020,Conservative
RT @stu_pot_1: #PoliticsLive #bigben the SNP claiming that the chiming of Big Ben at 11 on the 31st and the notion of a party being divisiv…,FALSE,0,NA,07/01/2020 15:53,FALSE,NA,1.21458E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",GMFCfantasy,6,TRUE,FALSE,NA,NA,2,52.7004218,-1.597541,07/01/2020,08/01/2020,Conservative
RT @stu_pot_1: #PoliticsLive #bigben the SNP claiming that the chiming of Big Ben at 11 on the 31st and the notion of a party being divisiv…,FALSE,0,NA,07/01/2020 15:52,FALSE,NA,1.21458E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Ara_MaHubbard,6,TRUE,FALSE,NA,NA,2,52.7004218,-1.597541,07/01/2020,08/01/2020,Conservative
RT @stu_pot_1: #PoliticsLive #bigben the SNP claiming that the chiming of Big Ben at 11 on the 31st and the notion of a party being divisiv…,FALSE,0,NA,07/01/2020 15:47,FALSE,NA,1.21457E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",UptonNash,6,TRUE,FALSE,NA,NA,2,52.7004218,-1.597541,07/01/2020,08/01/2020,Conservative
#PoliticsLive #bigben the SNP claiming that the chiming of Big Ben at 11 on the 31st and the notion of a party bein… https://t.co/NmJlwIdwga,FALSE,16,NA,07/01/2020 15:40,TRUE,NA,1.21457E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",stu_pot_1,6,FALSE,FALSE,NA,NA,2,52.7004218,-1.597541,07/01/2020,08/01/2020,Conservative
@MilneCharlotte1 @annh_me Because too many people are brainwashed &amp; unable to stand by their own beliefs.  #Brexit proved it.,FALSE,0,MilneCharlotte1,07/01/2020 13:37,FALSE,1.21447E+18,1.21454E+18,7.37207E+17,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",widehope,0,FALSE,FALSE,NA,NA,2,52.7004218,-1.597541,07/01/2020,08/01/2020,Conservative
"RT @MattAdkin: This is why Brexiteers get called stupid, unfortunately. 

4 years on from the referendum and vocal supporters of #Brexit st…",FALSE,0,NA,07/01/2020 13:27,FALSE,NA,1.21454E+18,NA,"<a href=\http://www.samruston.co.uk\"" rel=\""nofollow\"">Flamingo for Android</a>""",Tsunami65,1,TRUE,FALSE,NA,NA,2,52.7004218,-1.597541,07/01/2020,08/01/2020,Conservative
"This is why Brexiteers get called stupid, unfortunately. 

4 years on from the referendum and vocal supporters of… https://t.co/sOGrl2BOG4",FALSE,1,NA,07/01/2020 12:34,TRUE,NA,1.21453E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",MattAdkin,1,FALSE,FALSE,NA,NA,2,52.7004218,-1.597541,07/01/2020,08/01/2020,Conservative
Get #Brexit Done so the Super Rich &amp; the multinational corporations could keep on Hiding Trillions Offshore legally,FALSE,0,NA,07/01/2020 06:06,FALSE,NA,1.21443E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",GMalchemille,0,FALSE,FALSE,NA,NA,2,52.7004218,-1.597541,07/01/2020,08/01/2020,Conservative
@nytimes That's cobblers. Going to / Coming from Britain now is &amp; will be no different than going to countries othe… https://t.co/bzRiTr0yHV,FALSE,0,nytimes,07/01/2020 01:57,TRUE,1.2142E+18,1.21437E+18,807095,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",NeilWayneSmith,0,FALSE,FALSE,NA,NA,2,52.7004218,-1.597541,07/01/2020,08/01/2020,Conservative
Graham Stringer is a very refreshing re the EU (withdrawal agreement) Bill debate. People like him and seeing the c… https://t.co/EaT8e3ByFj,FALSE,6,NA,07/01/2020 18:53,TRUE,NA,1.21462E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Nickysamethy,0,FALSE,FALSE,NA,NA,2,52.29271914,0.887356602,07/01/2020,08/01/2020,Conservative
"Flushing NI away to suit his tawdry #Brexit agenda &amp; now k… https://t.co/tpxcRe9Aqf""",FALSE,0,NA,07/01/2020 19:23,TRUE,NA,1.21463E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",lardeyell,0,FALSE,FALSE,NA,NA,3,60.36711336,-1.293551996,07/01/2020,08/01/2020,Liberal Democrats
EU parks post-#Brexit demands to avoid clash with <U+2066>@BorisJohnson<U+2069>  https://t.co/X79lm1YLRF,FALSE,0,NA,07/01/2020 17:13,FALSE,NA,1.2146E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",LiebersThomas,0,FALSE,FALSE,NA,NA,3,51.43340937,-0.307130183,07/01/2020,08/01/2020,Liberal Democrats
RT @GinaDowdingMEP: CHANGE to Withdrawal Agreement Bill. @BorisJohnson removed all Parliamentary scrutiny provisions [MPs who value Parliam…,FALSE,0,NA,07/01/2020 19:03,FALSE,NA,1.21462E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",TopHole,32,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,07/01/2020,08/01/2020,Liberal Democrats
RT @GinaDowdingMEP: CHANGE to Withdrawal Agreement Bill. @BorisJohnson removed all Parliamentary scrutiny provisions [MPs who value Parliam…,FALSE,0,NA,07/01/2020 14:22,FALSE,NA,1.21455E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",leftwingsright,32,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,07/01/2020,08/01/2020,Liberal Democrats
RT @GinaDowdingMEP: CHANGE to Withdrawal Agreement Bill. @BorisJohnson removed all Parliamentary scrutiny provisions [MPs who value Parliam…,FALSE,0,NA,07/01/2020 14:22,FALSE,NA,1.21455E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CarbonisedPleb,32,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,07/01/2020,08/01/2020,Liberal Democrats
RT @GinaDowdingMEP: CHANGE to Withdrawal Agreement Bill. @BorisJohnson removed all Parliamentary scrutiny provisions [MPs who value Parliam…,FALSE,0,NA,07/01/2020 14:20,FALSE,NA,1.21455E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",tweetaj,32,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,07/01/2020,08/01/2020,Liberal Democrats
RT @GinaDowdingMEP: CHANGE to Withdrawal Agreement Bill. @BorisJohnson removed all Parliamentary scrutiny provisions [MPs who value Parliam…,FALSE,0,NA,07/01/2020 07:57,FALSE,NA,1.21446E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",siouxward,32,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,07/01/2020,08/01/2020,Liberal Democrats
RT @GinaDowdingMEP: CHANGE to Withdrawal Agreement Bill. @BorisJohnson removed all Parliamentary scrutiny provisions [MPs who value Parliam…,FALSE,0,NA,07/01/2020 03:22,FALSE,NA,1.21439E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",BurtyBird,32,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,07/01/2020,08/01/2020,Liberal Democrats
RT @GinaDowdingMEP: CHANGE to Withdrawal Agreement Bill. @BorisJohnson removed all Parliamentary scrutiny provisions [MPs who value Parliam…,FALSE,0,NA,07/01/2020 00:44,FALSE,NA,1.21435E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",BeaufortEve,32,TRUE,FALSE,NA,NA,3,54.29977281,-2.799831682,07/01/2020,08/01/2020,Liberal Democrats
@psr_j4 @NicolaSturgeon @NHO_no OH dear the goons are out must be getting worried about #Brexit Now BLOCKED,FALSE,2,psr_j4,07/01/2020 20:28,FALSE,1.21461E+18,1.21464E+18,9.53301E+17,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",mikey19521,0,FALSE,FALSE,NA,NA,4,56.66368801,-2.957913142,07/01/2020,08/01/2020,Scottish National
"This is appalling. 
#HostileEnvironment  

#Brexit means it is no longer possible to for #Scots to be in the UK and… https://t.co/7lRNVhQs9w",FALSE,1,NA,07/01/2020 19:27,TRUE,NA,1.21463E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Yes_Kirriemuir,0,FALSE,FALSE,NA,NA,4,56.66368801,-2.957913142,07/01/2020,08/01/2020,Scottish National
"The 'EU Withdrawal Agreement Bill' debate. MP count on the Labour benches - four.

#withdrawalagreement #Brexit",FALSE,0,NA,07/01/2020 18:06,FALSE,NA,1.21461E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",BarryGreig16,0,FALSE,FALSE,NA,NA,4,56.66368801,-2.957913142,07/01/2020,08/01/2020,Scottish National
"@GerryHassan #Brexit means it is no longer possible to for #Scots to be in the UK and the EU. 

#ItsTime to… https://t.co/Yodo3cgsiQ",FALSE,1,GerryHassan,07/01/2020 17:47,TRUE,1.21411E+18,1.2146E+18,219345607,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Yes_Kirriemuir,0,FALSE,FALSE,NA,NA,4,56.66368801,-2.957913142,07/01/2020,08/01/2020,Scottish National
"@dhothersall #Brexit means it is no longer possible to for #Scots to be in the UK and the EU. 

#ItsTime to… https://t.co/SV5VolYhTI",FALSE,2,dhothersall,07/01/2020 17:46,TRUE,1.21412E+18,1.2146E+18,88059720,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Yes_Kirriemuir,0,FALSE,FALSE,NA,NA,4,56.66368801,-2.957913142,07/01/2020,08/01/2020,Scottish National
"RT @mdf200: Do these fuckers not have anything better to do? People starving in the streets, and they're demanding Big Ben strike to mark #…",FALSE,0,NA,07/01/2020 15:38,FALSE,NA,1.21457E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",SuzJamieson,2,TRUE,FALSE,NA,NA,4,56.66368801,-2.957913142,07/01/2020,08/01/2020,Scottish National
"RT @mdf200: Do these fuckers not have anything better to do? People starving in the streets, and they're demanding Big Ben strike to mark #…",FALSE,0,NA,07/01/2020 13:57,FALSE,NA,1.21455E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",armin________,2,TRUE,FALSE,NA,NA,4,56.66368801,-2.957913142,07/01/2020,08/01/2020,Scottish National
"Do these fuckers not have anything better to do? People starving in the streets, and they're demanding Big Ben stri… https://t.co/u9pk8ADpfV",FALSE,12,NA,07/01/2020 13:55,TRUE,NA,1.21455E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",mdf200,2,FALSE,FALSE,NA,NA,4,56.66368801,-2.957913142,07/01/2020,08/01/2020,Scottish National
